Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
38685,Q107037,Leymah_Gbowee,Female,Africa,West Africa,Leadership,Politics,politician,436170,8874.0,26
904210,Q268675,Christiane_Taubira,Female,Europe,Western Europe,Leadership,Politics,politician,1494682,6682.0,25
978625,Q285536,Imelda_Marcos,Female,Asia,SouthEast Asia,Leadership,Politics,politician,2874136,7802.0,18
44658,Q10853588,Kamala_Harris,Female,America,Northern America,Leadership,Politics,politician,7287516,9669.0,18
579176,Q192064,Svetlana_Kuznetsova,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,player,1459659,13345.0,15
95946,Q121507,Alicia_Keys,Female,America,Northern America,Culture,Culture-core,actor,14238101,312.0,56
1648256,Q544465,Kathy_Bates,Female,America,Northern America,Culture,Culture-core,actor,6947251,1193.0,42
795201,Q236914,María_de_Villota,Female,Europe,Southern Europe,Sports/Games,Sports/Games,sport,697541,66698.0,7
1135561,Q3284484,P._T._Usha,Female,Asia,South Asia incl. Indian Peninsula,Sports/Games,Sports/Games,athletic,2080055,42437.0,10
17745,Q103343,Jennifer_Connelly,Female,America,Northern America,Culture,Culture-core,actor,14879659,1152.0,38
1463670,Q483325,Ellen_DeGeneres,Female,America,Northern America,Culture,Culture-core,actor,21219580,1041.0,41
781623,Q233112,Abby_Wambach,Female,America,Northern America,Sports/Games,Sports/Games,football,3436043,15676.0,14
1713610,Q56016,Katharine_Hepburn,Female,America,Northern America,Culture,Culture-core,actor,12600853,193.5,65
38640,Q107006,Claudia_Cardinale,Female,Europe,Southern Europe,Culture,Culture-core,actor,5471823,1038.0,50
1379312,Q4509,Chloë_Grace_Moretz,Female,America,Northern America,Culture,Culture-core,actor,27033860,1455.0,40
1460849,Q481832,Amy_Adams,Female,America,Northern America,Culture,Culture-core,actor,20613176,756.0,40
771434,Q230299,Nellie_Bly,Female,America,Northern America,Culture,Culture-periphery,journalist,1955699,4761.5,27
897165,Q266873,Yūki_Nagasato,Female,Asia,Eastern Asia,Sports/Games,Sports/Games,football,163162,31798.0,14
1383786,Q454010,Amanda_Lear,Female,Europe,Western Europe,Culture,Culture-core,painter,4542435,2594.0,37
797680,Q237560,Barbara_Boxer,Female,America,Northern America,Leadership,Politics,politician,1439555,7550.0,24
508562,Q179558,Alexandra_Kollontai,Female,Europe,Eastern Europe,Leadership,Politics,politician,1158911,2923.0,47
767459,Q229676,Tia_Hellebaut,Female,Europe,Western Europe,Sports/Games,Sports/Games,athletic,160335,33251.0,13
779908,Q232705,Emma_Green_(athlete),Female,Europe,Northern Europe,Sports/Games,Sports/Games,athletic,109774,44441.0,12
253073,Q15623158,Katie_Archibald,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,100162,65868.0,9
1067523,Q30767,Caroline_Wozniacki,Female,Europe,Northern Europe,Sports/Games,Sports/Games,player,6114904,16423.5,13
1370194,Q44380,Cameron_Diaz,Female,America,Northern America,Culture,Culture-core,actor,24466282,737.0,47
912608,Q270635,Patricia_Highsmith,Female,America,Northern America,Culture,Culture-core,writer,1701323,2609.0,60
770038,Q230156,Simona_Halep,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,player,6642131,13967.0,14
508129,Q179414,Kate_Beckinsale,Female,Europe,Western Europe,Culture,Culture-core,actor,19915160,1258.0,37
786194,Q234893,Milena_Jesenská,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,329783,14680.0,28
36446,Q106383,Isabelle_Adjani,Female,Europe,Western Europe,Culture,Culture-core,actor,4884712,1095.5,47
467978,Q172653,Maggie_Smith,Female,Europe,Western Europe,Culture,Culture-core,actor,12147313,839.0,39
1976544,Q676094,Drew_Barrymore,Female,America,Northern America,Culture,Culture-core,actor,18032794,744.0,44
279165,Q158957,Priyanka_Chopra,Female,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,actor,31968058,1260.0,33
1394633,Q465047,Vijaya_Lakshmi_Pandit,Female,Europe,Western Europe,Leadership,Politics,politician,1096663,10799.0,22
73657,Q11685,Kim_Clijsters,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,1923363,8193.0,18
1391757,Q462104,Pauline_Ferrand-Prévot,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,401568,31055.0,13
1357656,Q434706,Elizabeth_Warren,Female,America,Northern America,Leadership,Politics,politician,8775853,2465.0,34
91554,Q12003,Cher,Female,America,Northern America,Culture,Culture-core,actor,22770646,155.0,60
2161580,Q77538,Fatmire_Alushi,Female,Europe,Western Europe,Sports/Games,Sports/Games,football,209572,32088.5,14
1320204,Q40715,Jennifer_Lopez,Female,America,Northern America,Culture,Culture-core,actor,20264552,139.0,61
1321498,Q40874,Doris_Lessing,Female,Europe,Western Europe,Culture,Culture-core,writer,1617739,1541.0,71
680655,Q208591,Anna_Lindh,Female,Europe,Northern Europe,Leadership,Politics,politician,721833,10194.0,22
1349726,Q42992,Golda_Meir,Female,Europe,Western Europe,Leadership,Politics,politician,3847728,1176.0,42
2230258,Q83325,Pamela_Anderson,Female,America,Northern America,Culture,Culture-core,actor,15883323,862.0,47
801689,Q237959,Lee_Krasner,Female,America,Northern America,Culture,Culture-core,painter,723983,9257.5,46
1369325,Q442818,Millicent_Fawcett,Female,Europe,Western Europe,Leadership,Politics,politician,501468,10903.0,35
999342,Q289428,Ida_B._Wells,Female,America,Northern America,Culture,Culture-periphery,journalist,2130785,4585.0,29
1388021,Q458155,Kosovare_Asllani,Female,Europe,Northern Europe,Sports/Games,Sports/Games,football,297204,21460.0,17
542988,Q185696,Louisa_May_Alcott,Female,America,Northern America,Culture,Culture-core,writer,3924885,1796.0,63
2271815,Q95068,Olivia_de_Havilland,Female,America,Northern America,Culture,Culture-core,actor,8303523,896.0,42
763760,Q228977,Martine_Aubry,Female,Europe,Western Europe,Leadership,Politics,politician,668479,13859.0,17
748966,Q22222,Kirsten_Gillibrand,Female,America,Northern America,Leadership,Politics,politician,2433312,7647.5,20
460726,Q17132,Soong_Ching-ling,Female,Asia,Eastern Asia,Leadership,Politics,politician,1293757,10284.0,20
462890,Q171571,Hayden_Panettiere,Female,America,Northern America,Culture,Culture-core,singer,14171856,2058.0,32
1318386,Q40475,Joan_Crawford,Female,America,Northern America,Culture,Culture-core,actor,10517725,395.0,63
71633,Q11637,Judy_Garland,Female,America,Northern America,Culture,Culture-core,actor,16683441,249.0,58
856282,Q253364,Helen_Thomas,Female,America,Northern America,Culture,Culture-periphery,journalist,520975,14980.0,18
1421182,Q47216,Condoleezza_Rice,Female,America,Northern America,Leadership,Politics,politician,6812351,2547.5,27
145735,Q134077,Rachel_Weisz,Female,Europe,Western Europe,Culture,Culture-core,actor,19194320,874.5,42
1416557,Q47152,Mary_Shelley,Female,Europe,Western Europe,Culture,Culture-core,writer,7444854,253.0,82
200372,Q1480,Corazon_Aquino,Female,Asia,SouthEast Asia,Leadership,Politics,politician,2133774,3345.5,27
1390472,Q4605,Sarah_Bernhardt,Female,Europe,Western Europe,Culture,Culture-core,actor,2338243,1018.0,84
2005,Q101638,Mary_Wollstonecraft,Female,Europe,Western Europe,Culture,Culture-core,writer,2690424,996.0,64
479721,Q173633,Monica_Seles,Female,Europe,Southern Europe,Sports/Games,Sports/Games,player,3562680,2426.0,29
1543304,Q51023,Vanessa_Paradis,Female,Europe,Western Europe,Culture,Culture-core,singer,11120738,1052.0,47
1742419,Q567,Angela_Merkel,Female,Europe,Western Europe,Leadership,Politics,politician,27613644,113.0,60
1246475,Q37150,Lana_Del_Rey,Female,America,Northern America,Culture,Culture-core,singer,19418480,687.0,41
1480447,Q49034,Hedy_Lamarr,Female,Europe,Western Europe,Culture,Culture-core,actor,15078303,769.0,47
35766,Q106099,Jeanne_Moreau,Female,Europe,Western Europe,Culture,Culture-core,actor,3647626,1328.0,56
1384026,Q454261,Amandine_Henry,Female,Europe,Western Europe,Sports/Games,Sports/Games,football,337148,30243.5,13
715332,Q214475,Ayaan_Hirsi_Ali,Female,Europe,Western Europe,Leadership,Politics,politician,2465108,3177.0,29
1729716,Q563737,Anna_van_der_Breggen,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,276218,58485.0,8
26154,Q104000,Lauren_Bacall,Female,America,Northern America,Culture,Culture-core,actor,7292766,562.0,64
1309463,Q39666,Penélope_Cruz,Female,Europe,Southern Europe,Culture,Culture-core,actor,18596932,464.0,47
665414,Q206856,Angela_Lansbury,Female,Europe,Western Europe,Culture,Culture-core,actor,10900339,1211.5,39
1649702,Q54543,Helen_Wills,Female,America,Northern America,Sports/Games,Sports/Games,player,188501,15936.5,26
433095,Q168763,Liv_Tyler,Female,America,Northern America,Culture,Culture-core,actor,15043547,1178.0,42
102939,Q123041,Germaine_de_Staël,Female,Europe,Western Europe,Culture,Culture-core,writer,1010826,3302.5,60
1229903,Q36268,Brigitte_Bardot,Female,Europe,Western Europe,Culture,Culture-core,actor,10449316,364.0,53
49830,Q109868,Birgit_Prinz,Female,Europe,Western Europe,Sports/Games,Sports/Games,football,452528,16730.5,16
1631510,Q537470,Michelle_Jenneke,Female,Oceania,Oceania Western World,Sports/Games,Sports/Games,athletic,906723,40952.0,10
1364554,Q439314,Alicia_Vikander,Female,Europe,Northern Europe,Culture,Culture-core,actor,29696032,1345.0,40
1370503,Q4441,Emily_Dickinson,Female,America,Northern America,Culture,Culture-core,writer,4563886,637.0,77
701891,Q210814,Blanka_Vlašić,Female,Europe,Southern Europe,Sports/Games,Sports/Games,athletic,842491,13686.5,16
1033634,Q298180,Simone_Veil,Female,Europe,Western Europe,Leadership,Politics,politician,4726267,1327.0,48
648555,Q202765,Kate_Winslet,Female,Europe,Western Europe,Culture,Culture-core,actor,25842132,321.0,48
239783,Q1545,Cyndi_Lauper,Female,America,Northern America,Culture,Culture-core,actor,8871416,813.0,52
822920,Q241732,Rosa_Bonheur,Female,Europe,Western Europe,Culture,Culture-core,painter,563307,8328.0,64
1624639,Q53550,Althea_Gibson,Female,America,Northern America,Sports/Games,Sports/Games,player,572446,8453.0,26
588437,Q193628,Sofia_Coppola,Female,America,Northern America,Culture,Culture-core,actor,7336750,1341.0,45
878517,Q261471,Erika_Salumäe,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,sport,51196,69492.0,11
1353014,Q43252,Sophia_Loren,Female,Europe,Southern Europe,Culture,Culture-core,actor,13752516,359.0,55
893665,Q264724,Nigella_Lawson,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,4381518,6693.0,26
765449,Q229507,Jayne_Mansfield,Female,America,Northern America,Culture,Culture-core,actor,9409207,1496.0,42
1329069,Q41594,Christina_Aguilera,Female,America,Northern America,Culture,Culture-core,singer,15960360,208.5,54
778163,Q230996,Nicole_Cooke,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,79224,47025.0,12
