Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
1356853,Q43416,Keanu_Reeves,Male,America,Northern America,Culture,Culture-core,actor,45462896,671.0,50
888877,Q263696,Debbie_Reynolds,Female,America,Northern America,Culture,Culture-core,singer,18546120,784.0,48
2080716,Q7315,Pyotr_Ilyich_Tchaikovsky,Male,Europe,Eastern Europe,Culture,Culture-core,composer,11773272,131.0,78
520043,Q181659,Ursula_K._Le_Guin,Female,America,Northern America,Culture,Culture-core,writer,3211772,1020.0,52
1323904,Q41142,Jane_Fonda,Female,America,Northern America,Culture,Culture-core,actor,18300528,296.0,67
1318493,Q40531,John_Wayne,Male,America,Northern America,Culture,Culture-core,actor,16600369,287.0,55
1325970,Q41309,Franz_Liszt,Male,Europe,Western Europe,Culture,Culture-core,composer,6440450,271.0,97
1265926,Q3772,Quentin_Tarantino,Male,America,Northern America,Culture,Culture-core,actor,33523964,149.0,62
851986,Q25161,Roald_Dahl,Male,Europe,Western Europe,Culture,Culture-core,novelist,12196026,509.0,86
2229642,Q83158,Jean_Cocteau,Male,Europe,Western Europe,Culture,Culture-core,painter,3331559,990.0,124
573386,Q190076,Joe_Cocker,Male,Europe,Western Europe,Culture,Culture-core,singer,6195568,944.5,61
39381,Q10738,Dwayne_Johnson,Male,America,Northern America,Culture,Culture-core,actor,66736868,292.0,52
1452995,Q47875,Robbie_Williams,Male,Europe,Western Europe,Culture,Culture-core,singer,12899732,532.5,51
1557864,Q51506,Richard_Attenborough,Male,Europe,Western Europe,Culture,Culture-core,screenwriter,6269278,696.0,70
397466,Q165911,Usher_(musician),Male,America,Northern America,Culture,Culture-core,singer,4133864,961.5,47
589257,Q193815,Ryan_Gosling,Male,America,Northern America,Culture,Culture-core,actor,35357180,651.0,47
1395441,Q46599,Mikhail_Lermontov,Male,Europe,Eastern Europe,Culture,Culture-core,poet,5621685,1162.0,67
479727,Q173637,Ice_Cube,Male,America,Northern America,Culture,Culture-core,actor,26075904,648.0,47
1326410,Q41351,Jodie_Foster,Female,America,Northern America,Culture,Culture-core,actor,17375932,713.0,40
244727,Q154842,Max_Ernst,Male,Europe,Western Europe,Culture,Culture-core,painter,2385991,1562.0,94
1746875,Q5683,Geoffrey_Chaucer,Male,Europe,Western Europe,Culture,Culture-core,poet,3658921,750.0,73
2282587,Q9726,Gioachino_Rossini,Male,Europe,Southern Europe,Culture,Culture-core,composer,3555894,778.5,94
2272771,Q9535,Shah_Rukh_Khan,Male,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,film,25280976,519.0,42
2184790,Q79025,Walter_Scott,Male,Europe,Western Europe,Culture,Culture-core,poet,3169238,792.0,87
506550,Q17892,Sappho,Female,Europe,Southern Europe,Culture,Culture-core,poet,3842155,1113.0,45
1340076,Q4235,Miley_Cyrus,Female,America,Northern America,Culture,Culture-core,singer,33276424,170.0,54
89929,Q11975,Britney_Spears,Female,America,Northern America,Culture,Culture-core,singer,27007422,59.0,76
1370194,Q44380,Cameron_Diaz,Female,America,Northern America,Culture,Culture-core,actor,24466282,737.0,47
1453186,Q47899,Paris_Hilton,Female,America,Northern America,Culture,Culture-core,actor,16088814,431.0,50
2221843,Q80966,Cate_Blanchett,Female,Oceania,Oceania Western World,Culture,Culture-core,film,21203702,303.0,50
97193,Q122020,Hilary_Duff,Female,America,Northern America,Culture,Culture-core,actor,13079689,361.0,55
458548,Q171128,Diego_Rivera,Male,America,Central America,Culture,Culture-core,painter,7933496,725.0,60
532156,Q183337,David_Attenborough,Male,Europe,Western Europe,Culture,Culture-core,actor,10333720,716.0,63
1310656,Q39792,Jack_Nicholson,Male,America,Northern America,Culture,Culture-core,actor,20423836,289.0,52
17447,Q1033016,Halle_Berry,Female,America,Northern America,Culture,Culture-core,actor,15729020,550.0,46
1190218,Q34660,J._K._Rowling,Female,Europe,Western Europe,Culture,Culture-core,film,26357860,79.0,70
1788799,Q5878,Gabriel_García_Márquez,Male,America,South America,Culture,Culture-core,novelist,15660748,104.0,79
1976544,Q676094,Drew_Barrymore,Female,America,Northern America,Culture,Culture-core,actor,18032794,744.0,44
492523,Q174957,Nina_Simone,Female,America,Northern America,Culture,Culture-core,singer,8115163,1022.5,48
338775,Q161819,Julie_Andrews,Female,Europe,Western Europe,Culture,Culture-core,actor,13541508,563.0,50
470105,Q172911,Ilya_Repin,Male,Europe,Eastern Europe,Culture,Culture-core,painter,2256398,1503.0,48
853427,Q25191,Christopher_Nolan,Male,Europe,Western Europe,Culture,Culture-core,film,20110394,547.5,43
548265,Q186327,Marilyn_Manson,Male,America,Northern America,Culture,Culture-core,actor,22143864,618.5,50
2150543,Q76483,Rainer_Maria_Rilke,Male,Europe,Western Europe,Culture,Culture-core,writer,3586617,847.0,89
107505,Q123829,George_Gershwin,Male,America,Northern America,Culture,Culture-core,composer,4009434,1056.0,83
1322017,Q40939,Aeschylus,Male,Europe,Southern Europe,Culture,Culture-core,writer,4010743,1068.5,68
28309,Q104372,Doris_Day,Female,America,Northern America,Culture,Culture-core,actor,9473243,710.0,52
1229903,Q36268,Brigitte_Bardot,Female,Europe,Western Europe,Culture,Culture-core,actor,10449316,364.0,53
127448,Q128799,Ricky_Martin,Male,Europe,Southern Europe,Culture,Culture-core,singer,12891079,986.0,39
1301865,Q3925,Grace_Kelly,Female,America,Northern America,Culture,Culture-core,actor,19176164,215.0,63
1406727,Q4700,Claude_Debussy,Male,Europe,Western Europe,Culture,Culture-core,composer,6197443,415.5,88
1318480,Q40523,Julia_Roberts,Female,America,Northern America,Culture,Culture-core,actor,29912250,388.0,48
281229,Q15935,Kanye_West,Male,America,Northern America,Culture,Culture-core,singer,8625865,498.0,49
1391016,Q4612,Marlene_Dietrich,Female,Europe,Western Europe,Culture,Culture-core,actor,8661559,217.0,73
2062864,Q7199,Marcel_Proust,Male,Europe,Western Europe,Culture,Culture-core,novelist,6101618,430.0,79
1245123,Q37079,Tom_Cruise,Male,America,Northern America,Culture,Culture-core,actor,54546640,328.0,53
570748,Q189490,Jennifer_Lawrence,Female,America,Northern America,Culture,Culture-core,actor,44577104,230.0,54
565414,Q188176,William_S._Burroughs,Male,America,Northern America,Culture,Culture-core,writer,4250580,1066.0,78
1486902,Q493,Arthur_Rimbaud,Male,Europe,Western Europe,Culture,Culture-core,poet,6306126,339.5,89
170388,Q13909,Angelina_Jolie,Female,America,Northern America,Culture,Culture-core,actor,50690528,68.0,66
2066259,Q7241,Rabindranath_Tagore,Male,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,painter,12684092,166.0,98
107722,Q123867,Marquis_de_Sade,Male,Europe,Western Europe,Culture,Culture-core,writer,7365056,426.0,65
1343404,Q42581,Keira_Knightley,Female,Europe,Western Europe,Culture,Culture-core,actor,26432720,472.0,49
1191644,Q34743,Rudyard_Kipling,Male,Europe,Western Europe,Culture,Culture-core,writer,3419342,654.5,96
1347471,Q42869,Nicolas_Cage,Male,America,Northern America,Culture,Culture-core,actor,24965926,480.0,49
2136221,Q7546,Ingmar_Bergman,Male,Europe,Northern Europe,Culture,Culture-core,film,5938021,308.0,82
1263736,Q37693,Paul_Gauguin,Male,Europe,Western Europe,Culture,Culture-core,painter,7208238,243.0,98
1392935,Q46373,Edgar_Degas,Male,Europe,Western Europe,Culture,Culture-core,painter,4350404,574.0,95
137843,Q131861,Sergei_Rachmaninoff,Male,Europe,Eastern Europe,Culture,Culture-core,composer,5692524,773.0,66
1919779,Q633,Neil_Young,Male,America,Northern America,Culture,Culture-core,singer,9159393,553.5,64
1746645,Q5682,Miguel_de_Cervantes,Male,Europe,Southern Europe,Culture,Culture-core,novelist,11330573,151.0,102
338654,Q1618,Charles_Lindbergh,Male,America,Northern America,Culture,Culture-core,writer,6467976,878.0,45
2237163,Q8704,Walt_Disney,Male,America,Northern America,Culture,Culture-core,screenwriter,28157760,49.0,95
1076247,Q309926,Lemmy,Male,Europe,Western Europe,Culture,Culture-core,singer,12384692,913.0,51
1543944,Q5105,Celine_Dion,Female,America,Northern America,Culture,Culture-core,singer,21852340,173.0,53
1280456,Q38337,Alexandre_Dumas,Male,Europe,Western Europe,Culture,Culture-core,novelist,8715364,363.0,84
572095,Q189758,Marvin_Gaye,Male,America,Northern America,Culture,Culture-core,singer,11595526,1060.5,43
494680,Q175195,Peter_Gabriel,Male,Europe,Western Europe,Culture,Culture-core,singer,5979809,776.0,63
1647608,Q5443,Greta_Garbo,Female,Europe,Northern Europe,Culture,Culture-core,actor,5638019,496.0,68
530305,Q182665,Iggy_Pop,Male,America,Northern America,Culture,Culture-core,singer,9342641,874.5,57
1314149,Q40096,Will_Smith,Male,America,Northern America,Culture,Culture-core,actor,41485096,333.0,52
136663,Q131324,Janet_Jackson,Female,America,Northern America,Culture,Culture-core,actor,11653590,589.0,45
1316737,Q40213,W._B._Yeats,Male,Europe,Western Europe,Culture,Culture-core,poet,3136430,859.0,97
1368662,Q44221,Sean_Penn,Male,America,Northern America,Culture,Culture-core,actor,17771638,448.0,52
501963,Q1768,Ella_Fitzgerald,Female,America,Northern America,Culture,Culture-core,singer,4844588,944.5,56
1705783,Q55800,Oprah_Winfrey,Female,America,Northern America,Culture,Culture-core,actor,17804696,623.0,42
2230340,Q83359,James_Dean,Male,America,Northern America,Culture,Culture-core,actor,16344816,466.0,58
1413845,Q47100,Ben_Stiller,Male,America,Northern America,Culture,Culture-core,screenwriter,13829143,836.0,46
512927,Q180338,Christopher_Lee,Male,Europe,Western Europe,Culture,Culture-core,actor,11441520,339.5,54
30616,Q104884,Caspar_David_Friedrich,Male,Europe,Western Europe,Culture,Culture-core,painter,3034661,1053.0,65
1464071,Q483507,Kelly_Clarkson,Female,America,Northern America,Culture,Culture-core,singer,9361442,1083.0,38
719684,Q215359,Dean_Martin,Male,America,Northern America,Culture,Culture-core,actor,10336066,722.0,60
