Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
566324,Q188632,Roy_Keane,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,3402048,5568.0,21
1451398,Q47778,Gary_Lineker,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,6493606,4356.5,22
1839746,Q61064,Wassily_Kandinsky,Male,Europe,Eastern Europe,Culture,Culture-core,painter,7375490,471.0,88
695893,Q210453,Thiago_Silva,Male,America,South America,Sports/Games,Sports/Games,football,4968408,6439.0,19
1560551,Q517,Napoleon,Male,Europe,Western Europe,Leadership,Politics,politician,49868980,9.0,90
536566,Q1839,Laurent_Blanc,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,3865617,3950.5,24
1366427,Q44063,Reese_Witherspoon,Female,America,Northern America,Culture,Culture-core,actor,22611066,323.5,54
1773514,Q57959,Jan_Ullrich,Male,Europe,Western Europe,Sports/Games,Sports/Games,sport,1660163,6320.0,22
1836618,Q6096,Snoop_Dogg,Male,America,Northern America,Culture,Culture-core,actor,25825310,306.0,56
778362,Q231178,Gloria_Steinem,Female,America,Northern America,Culture,Culture-periphery,journalist,3377312,3477.0,30
2214884,Q80504,Nicolae_Ceaușescu,Male,Europe,Eastern Europe,Leadership,Politics,politician,9143400,660.5,44
150019,Q13494,Jean-Pierre_Papin,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,2157219,6047.0,21
493096,Q17499,Cesc_Fàbregas,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,6948993,3187.5,24
1273768,Q380865,David_Frost,Male,Europe,Western Europe,Culture,Culture-periphery,journalist,1538004,5881.0,31
731510,Q2172,Lance_Armstrong,Male,America,Northern America,Sports/Games,Sports/Games,sport,10675868,583.5,44
2264962,Q93354,F._Scott_Fitzgerald,Male,America,Northern America,Culture,Culture-core,writer,10307770,465.0,79
149417,Q134798,Haruki_Murakami,Male,Asia,Eastern Asia,Culture,Culture-core,writer,10422076,569.0,55
350323,Q162043,Eusébio,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,2921894,3034.0,26
2136104,Q7542,Prince_(musician),Male,America,Northern America,Culture,Culture-core,actor,46583648,117.0,68
665960,Q207,George_W._Bush,Male,America,Northern America,Leadership,Politics,politician,34291544,32.0,76
1769,Q101410,François_Fillon,Male,Europe,Western Europe,Leadership,Politics,politician,5424258,1273.0,35
1389978,Q459830,Steven_Gerrard,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,8529174,2763.0,25
1377506,Q4496,Mitt_Romney,Male,America,Northern America,Leadership,Politics,politician,6822158,1320.0,33
1706571,Q5582,Vincent_van_Gogh,Male,Europe,Western Europe,Culture,Culture-core,painter,34517964,13.0,100
507532,Q179334,Henrik_Larsson,Male,Europe,Northern Europe,Sports/Games,Sports/Games,football,3469061,6847.0,19
786751,Q23530,Dmitry_Medvedev,Male,Europe,Eastern Europe,Leadership,Politics,politician,10375431,914.0,37
107722,Q123867,Marquis_de_Sade,Male,Europe,Western Europe,Culture,Culture-core,writer,7365056,426.0,65
515732,Q180993,Antonio_Cassano,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,3332444,6149.0,20
725164,Q216160,Jeremy_Clarkson,Male,Europe,Western Europe,Culture,Culture-periphery,journalist,8034211,4657.0,23
1318480,Q40523,Julia_Roberts,Female,America,Northern America,Culture,Culture-core,actor,29912250,388.0,48
1214274,Q357102,Lew_Wallace,Male,America,Northern America,Leadership,Administration/Law,lawyer,630588,7054.5,48
279218,Q15897,Amy_Winehouse,Female,Europe,Western Europe,Culture,Culture-core,singer,27930064,286.0,48
1361513,Q43682,Philipp_Lahm,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,5747157,3033.0,25
1641493,Q54094,Sami_Khedira,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,6439365,5574.0,20
30172,Q1048,Julius_Caesar,Male,Europe,Southern Europe,Leadership,Politics,politician,33141106,78.0,61
539965,Q184586,Gareth_Bale,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,19857796,3468.5,23
1392678,Q46347,Patrick_Vieira,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,4383874,2293.0,29
1318493,Q40531,John_Wayne,Male,America,Northern America,Culture,Culture-core,actor,16600369,287.0,55
1354049,Q43303,Malcolm_X,Male,America,Northern America,Leadership,Politics,politician,19481446,392.0,47
1712482,Q5597,Raphael,Male,Europe,Southern Europe,Culture,Culture-core,painter,10076520,169.0,84
1258968,Q37610,David_Ben-Gurion,Male,Asia,Western Asia (Middle East Caucasus),Leadership,Politics,politician,4049185,989.0,50
539995,Q184612,Robbie_Keane,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,4354426,5886.0,20
1365530,Q440,Salvador_Allende,Male,America,South America,Leadership,Politics,politician,5595697,543.0,52
578241,Q191492,Bobby_Moore,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,3982695,4517.0,23
1058209,Q30487,Mikhail_Gorbachev,Male,Europe,Eastern Europe,Leadership,Politics,politician,18558098,147.0,61
725094,Q216140,Stanley_Matthews,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,1274855,6294.0,22
1464034,Q483437,Sepp_Blatter,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,2798414,6449.0,20
1360436,Q435793,Robert_Todd_Lincoln,Male,America,Northern America,Leadership,Administration/Law,lawyer,3099826,8589.0,23
149658,Q13485,Laurent_Jalabert,Male,Europe,Western Europe,Sports/Games,Sports/Games,sport,671676,11072.5,20
751681,Q222789,Luis_Enrique_(footballer),Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,6591207,5783.0,20
1777443,Q5809,Che_Guevara,Male,America,South America,Leadership,Politics,politician,38303096,24.0,81
220357,Q151892,Ariana_Grande,Female,America,Northern America,Culture,Culture-core,actor,66116360,264.0,51
246235,Q155010,Gino_Bartali,Male,Europe,Southern Europe,Sports/Games,Sports/Games,sport,1148770,5593.0,25
1385621,Q45626,Ruud_van_Nistelrooy,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,5069291,4903.0,21
1908057,Q6279,Joe_Biden,Male,America,Northern America,Leadership,Politics,politician,14194500,1159.0,33
170388,Q13909,Angelina_Jolie,Female,America,Northern America,Culture,Culture-core,actor,50690528,68.0,66
1030635,Q296822,Vinnie_Jones,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,5941183,2933.0,35
1463959,Q483417,Rio_Ferdinand,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,4397460,3756.5,24
394882,Q16574,Chiang_Kai-shek,Male,Asia,Eastern Asia,Leadership,Politics,politician,9914833,474.0,45
1086749,Q312697,Greg_LeMond,Male,America,Northern America,Sports/Games,Sports/Games,sport,1292248,6194.0,24
1649616,Q54527,Billie_Jean_King,Female,America,Northern America,Sports/Games,Sports/Games,player,8095319,1411.0,34
89929,Q11975,Britney_Spears,Female,America,Northern America,Culture,Culture-core,singer,27007422,59.0,76
1204468,Q35286,Warren_G._Harding,Male,America,Northern America,Leadership,Politics,politician,6723289,853.0,39
1119482,Q319591,Chris_Froome,Male,Africa,East Africa,Sports/Games,Sports/Games,sport,6357537,2889.5,26
1080620,Q31073,Walter_Cronkite,Male,America,Northern America,Culture,Culture-periphery,journalist,2324956,3423.0,34
68574,Q11571,Cristiano_Ronaldo,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,133777256,182.0,50
128472,Q12897,Pelé,Male,America,South America,Sports/Games,Sports/Games,football,28479464,200.0,51
1352482,Q43203,Clint_Eastwood,Male,America,Northern America,Culture,Culture-core,actor,37866456,138.0,57
140066,Q132738,Alberto_Contador,Male,Europe,Southern Europe,Sports/Games,Sports/Games,sport,3456557,7631.0,18
901867,Q2680,Bruce_Willis,Male,America,Northern America,Culture,Culture-core,actor,25256764,242.0,60
579220,Q1921,Blaise_Matuidi,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,5355521,5883.5,20
1342132,Q42493,Katy_Perry,Female,America,Northern America,Culture,Culture-core,singer,27165910,222.0,52
2253824,Q909,Jorge_Luis_Borges,Male,America,South America,Culture,Culture-core,writer,7783319,204.5,84
620627,Q19878,Muammar_Gaddafi,Male,Africa,North Africa,Leadership,Politics,politician,17350924,407.0,43
57394,Q1124,Bill_Clinton,Male,America,Northern America,Leadership,Politics,politician,33340624,46.0,74
578331,Q1916,Patrice_Evra,Male,Africa,West Africa,Sports/Games,Sports/Games,football,6363327,6411.0,19
81544,Q11816,John_Quincy_Adams,Male,America,Northern America,Leadership,Politics,politician,6312671,529.0,51
1094838,Q315507,Manuel_Belgrano,Male,America,South America,Leadership,Administration/Law,lawyer,3683862,5317.0,23
72645,Q11666,Maria_Sharapova,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,player,13492590,553.5,41
745938,Q221001,Jacques_Anquetil,Male,Europe,Western Europe,Sports/Games,Sports/Games,sport,825096,7466.5,22
1245123,Q37079,Tom_Cruise,Male,America,Northern America,Culture,Culture-core,actor,54546640,328.0,53
1201427,Q35171,Grover_Cleveland,Male,America,Northern America,Leadership,Politics,politician,6322343,684.0,43
1742419,Q567,Angela_Merkel,Female,Europe,Western Europe,Leadership,Politics,politician,27613644,113.0,60
174,Q1001,Mahatma_Gandhi,Male,Asia,South Asia incl. Indian Peninsula,Leadership,Politics,politician,54379472,11.0,90
1391016,Q4612,Marlene_Dietrich,Female,Europe,Western Europe,Culture,Culture-core,actor,8661559,217.0,73
1705782,Q5580,Albrecht_Dürer,Male,Europe,Western Europe,Culture,Culture-core,painter,5677862,288.0,110
877334,Q2607,Erich_Honecker,Male,Europe,Western Europe,Leadership,Politics,politician,3875876,1292.0,41
136359,Q131234,Toni_Kroos,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,9850877,6176.0,19
2652,Q102027,Fabio_Cannavaro,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,5285107,1905.0,30
714627,Q214204,Eden_Hazard,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,16879834,4476.0,21
1463220,Q483145,Luís_Figo,Male,Europe,Southern Europe,Sports/Games,Sports/Games,football,6106580,6290.0,19
33936,Q105542,Miguel_Induráin,Male,Europe,Southern Europe,Sports/Games,Sports/Games,sport,1007221,6054.0,23
149010,Q134720,Martina_Hingis,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,7500469,2039.0,28
533404,Q1835,Zinedine_Zidane,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,32407696,256.5,48
224436,Q152832,Kevin_Keegan,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,2256149,4394.0,24
65796,Q1149,Indira_Gandhi,Female,Asia,South Asia incl. Indian Peninsula,Leadership,Politics,politician,13200882,485.0,46
1232284,Q36386,Lothar_Matthäus,Male,Europe,Western Europe,Sports/Games,Sports/Games,football,4765558,2736.0,26
780045,Q232831,Suzanne_Lenglen,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,1151457,5365.0,26
487427,Q1744,Madonna_(entertainer),Female,America,Northern America,Culture,Culture-core,singer,33911644,32.0,95
1106597,Q317243,Allen_Dulles,Male,America,Northern America,Leadership,Administration/Law,lawyer,1305129,4770.0,37
