Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
1464462,Q483907,Jack_Black,Male,America,Northern America,Culture,Culture-core,actor,13648579,1480.5,37
1705783,Q55800,Oprah_Winfrey,Female,America,Northern America,Culture,Culture-core,actor,17804696,623.0,42
649347,Q203215,Max_von_Sydow,Male,Europe,Northern Europe,Culture,Culture-core,actor,6772870,1220.0,55
67986,Q115541,Dakota_Fanning,Female,America,Northern America,Culture,Culture-core,actor,17911292,1127.5,40
1713457,Q56009,Gina_Lollobrigida,Female,Europe,Southern Europe,Culture,Culture-core,actor,4316383,1598.5,46
844149,Q24829,Orson_Welles,Male,America,Northern America,Culture,Culture-core,actor,9545742,213.5,102
1353014,Q43252,Sophia_Loren,Female,Europe,Southern Europe,Culture,Culture-core,actor,13752516,359.0,55
2271297,Q94882,Emir_Kusturica,Male,Europe,Southern Europe,Culture,Culture-core,actor,2990510,1509.0,53
131786,Q129817,Russell_Crowe,Male,Oceania,Oceania Western World,Culture,Culture-core,actor,15215718,699.5,42
384037,Q164562,Sergio_Leone,Male,Europe,Southern Europe,Culture,Culture-core,film,3885344,1303.0,50
1195725,Q349391,Helen_Mirren,Female,Europe,Western Europe,Culture,Culture-core,actor,12099191,489.0,50
27691,Q104266,Mel_Brooks,Male,America,Northern America,Culture,Culture-core,actor,8703651,958.0,57
2233569,Q853,Andrei_Tarkovsky,Male,Europe,Eastern Europe,Culture,Culture-core,film,4563418,1036.0,65
797885,Q23760,Rowan_Atkinson,Male,Europe,Western Europe,Culture,Culture-core,actor,25505956,963.0,45
38621,Q106997,Jamie_Lee_Curtis,Female,America,Northern America,Culture,Culture-core,actor,15137394,1462.0,38
149850,Q134895,Javier_Bardem,Male,Europe,Southern Europe,Culture,Culture-core,actor,15638700,1004.0,42
1269264,Q37876,Natalie_Portman,Female,Asia,Western Asia (Middle East Caucasus),Culture,Culture-core,film,38012392,221.0,55
374805,Q162959,Blake_Lively,Female,America,Northern America,Culture,Culture-core,actor,35268856,1726.0,39
220357,Q151892,Ariana_Grande,Female,America,Northern America,Culture,Culture-core,actor,66116360,264.0,51
2268751,Q94041,James_Cagney,Male,America,Northern America,Culture,Culture-core,actor,2747158,1395.0,53
576823,Q191104,Sean_Bean,Male,Europe,Western Europe,Culture,Culture-core,actor,13292402,1724.0,36
1705719,Q55796,Peter_Ustinov,Male,Europe,Western Europe,Culture,Culture-core,actor,3199386,1241.0,68
186478,Q144622,Phil_Collins,Male,Europe,Western Europe,Culture,Culture-core,actor,15028505,334.5,56
1384393,Q4547,Daniel_Craig,Male,Europe,Western Europe,Culture,Culture-core,actor,26466284,867.5,39
1366427,Q44063,Reese_Witherspoon,Female,America,Northern America,Culture,Culture-core,actor,22611066,323.5,54
433592,Q168847,Brittany_Murphy,Female,America,Northern America,Culture,Culture-core,actor,21410340,1552.0,40
638710,Q200405,John_Hurt,Male,Europe,Western Europe,Culture,Culture-core,actor,10476528,1059.0,51
137156,Q131545,Harry_Houdini,Male,America,Northern America,Culture,Culture-core,actor,11527812,708.0,53
1836618,Q6096,Snoop_Dogg,Male,America,Northern America,Culture,Culture-core,actor,25825310,306.0,56
1278028,Q38222,George_Lucas,Male,America,Northern America,Culture,Culture-core,film,12986692,270.0,59
118003,Q126599,Kristen_Stewart,Female,America,Northern America,Culture,Culture-core,actor,27556548,831.0,39
24494,Q103894,Alec_Guinness,Male,Europe,Western Europe,Culture,Culture-core,actor,6716119,843.0,54
1464981,Q484523,Jared_Leto,Male,America,Northern America,Culture,Culture-core,actor,27746296,593.0,45
1072613,Q308840,Jean-Claude_Van_Damme,Male,Europe,Western Europe,Culture,Culture-core,actor,24274052,920.0,40
785723,Q23466,Chris_Pine,Male,America,Northern America,Culture,Culture-core,actor,17912260,1767.0,36
888917,Q26372,Takeshi_Kitano,Male,Asia,Eastern Asia,Culture,Culture-core,film,7601538,1194.0,49
1479880,Q49001,Whoopi_Goldberg,Female,America,Northern America,Culture,Culture-core,actor,12179808,666.0,45
466311,Q172044,Jennifer_Garner,Female,America,Northern America,Culture,Culture-core,actor,17308172,965.0,43
433095,Q168763,Liv_Tyler,Female,America,Northern America,Culture,Culture-core,actor,15043547,1178.0,42
901867,Q2680,Bruce_Willis,Male,America,Northern America,Culture,Culture-core,actor,25256764,242.0,60
1410376,Q47059,Aishwarya_Rai,Female,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,actor,13068778,1775.5,30
256347,Q156796,Michelle_Williams_(actress),Female,America,Northern America,Culture,Culture-core,actor,17533526,1157.0,38
403308,Q166389,Daniel_Day-Lewis,Male,Europe,Western Europe,Culture,Culture-core,actor,16034840,614.0,43
530679,Q182763,Forest_Whitaker,Male,America,Northern America,Culture,Culture-core,actor,10043649,1103.5,40
39381,Q10738,Dwayne_Johnson,Male,America,Northern America,Culture,Culture-core,actor,66736868,292.0,52
220510,Q151973,Richard_Burton,Male,Europe,Western Europe,Culture,Culture-core,actor,6478183,647.0,67
1783447,Q58444,Liam_Neeson,Male,Europe,Western Europe,Culture,Culture-core,actor,28083884,946.0,43
695862,Q210447,Mark_Hamill,Male,America,Northern America,Culture,Culture-core,actor,20665944,1420.0,38
382046,Q16390,Humphrey_Bogart,Male,America,Northern America,Culture,Culture-core,actor,9302969,443.0,66
1479939,Q49004,Patrick_Swayze,Male,America,Northern America,Culture,Culture-core,actor,25275126,1378.0,45
36105,Q106275,Juliette_Binoche,Female,Europe,Western Europe,Culture,Culture-core,actor,5848591,1003.0,51
1913876,Q62975,Sharon_Stone,Female,America,Northern America,Culture,Culture-core,actor,12463290,940.5,40
624922,Q199369,Naomi_Campbell,Female,Europe,Western Europe,Culture,Culture-core,actor,8689237,1681.5,36
2222525,Q81520,Pierce_Brosnan,Male,Europe,Western Europe,Culture,Culture-core,actor,19104608,630.0,50
1189017,Q3454165,Kevin_Bacon,Male,America,Northern America,Culture,Culture-core,actor,11629792,1062.0,41
2201068,Q80046,Charlize_Theron,Female,Africa,Southern Africa,Culture,Culture-core,actor,31995666,827.0,38
90342,Q119798,Michael_Douglas,Male,America,Northern America,Culture,Culture-core,actor,21408200,555.0,46
115263,Q125904,Edward_Norton,Male,America,Northern America,Culture,Culture-core,actor,13553252,1107.0,41
1335472,Q42101,Denzel_Washington,Male,America,Northern America,Culture,Culture-core,film,23121016,348.0,57
406575,Q1666,Jacques_Brel,Male,Europe,Western Europe,Culture,Culture-core,actor,4378823,865.5,60
1242348,Q37001,Toshiro_Mifune,Male,Asia,Eastern Asia,Culture,Culture-core,actor,3041275,1533.0,44
1713944,Q5603,Andy_Warhol,Male,America,Northern America,Culture,Culture-core,film,20733836,87.0,112
1753672,Q57147,Michael_Fassbender,Male,Europe,Western Europe,Culture,Culture-core,actor,27689488,1508.0,34
1480447,Q49034,Hedy_Lamarr,Female,Europe,Western Europe,Culture,Culture-core,actor,15078303,769.0,47
103802,Q123174,Vanessa_Hudgens,Female,America,Northern America,Culture,Culture-core,actor,16167664,781.0,43
900245,Q2673,Chuck_Norris,Male,America,Northern America,Culture,Culture-core,actor,18070928,858.0,41
1713610,Q56016,Katharine_Hepburn,Female,America,Northern America,Culture,Culture-core,actor,12600853,193.5,65
712794,Q213512,Bill_Cosby,Male,America,Northern America,Culture,Culture-core,actor,14110844,865.5,49
1958102,Q65932,Anthony_Hopkins,Male,Europe,Western Europe,Culture,Culture-core,film,17601660,365.0,53
1245123,Q37079,Tom_Cruise,Male,America,Northern America,Culture,Culture-core,actor,54546640,328.0,53
1324197,Q41163,Al_Pacino,Male,America,Northern America,Culture,Culture-core,film,25492572,323.5,50
887719,Q2632,Ringo_Starr,Male,Europe,Western Europe,Culture,Culture-core,actor,14092724,195.0,64
467978,Q172653,Maggie_Smith,Female,Europe,Western Europe,Culture,Culture-core,actor,12147313,839.0,39
282225,Q159577,Jet_Li,Male,Asia,Eastern Asia,Culture,Culture-core,actor,13320385,1706.0,33
1829549,Q6060,50_Cent,Male,America,Northern America,Culture,Culture-core,actor,19560162,259.0,56
1370873,Q44437,John_Cena,Male,America,Northern America,Culture,Culture-core,actor,40497956,1349.0,31
718110,Q215072,John_Goodman,Male,America,Northern America,Culture,Culture-core,film,11212279,1067.0,41
566569,Q188772,Willem_Dafoe,Male,America,Northern America,Culture,Culture-core,actor,11150498,981.0,47
2272771,Q9535,Shah_Rukh_Khan,Male,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,film,25280976,519.0,42
1187849,Q34436,Scarlett_Johansson,Female,America,Northern America,Culture,Culture-core,actor,47599048,143.0,58
37075,Q106514,River_Phoenix,Male,America,Northern America,Culture,Culture-core,actor,16854994,1215.0,41
575007,Q190523,Christopher_Plummer,Male,America,Northern America,Culture,Culture-core,actor,8913347,833.0,43
454399,Q170576,Milla_Jovovich,Female,America,Northern America,Culture,Culture-core,actor,17306614,1010.0,43
1713381,Q56005,Ridley_Scott,Male,Europe,Western Europe,Culture,Culture-core,film,13299363,680.0,47
1557742,Q51492,Frank_Capra,Male,Europe,Southern Europe,Culture,Culture-core,film,1806114,1713.0,54
1390472,Q4605,Sarah_Bernhardt,Female,Europe,Western Europe,Culture,Culture-core,actor,2338243,1018.0,84
652594,Q204299,Frances_McDormand,Female,America,Northern America,Culture,Culture-core,actor,9436664,1085.0,43
1350236,Q43044,Demi_Moore,Female,America,Northern America,Culture,Culture-core,film,19323190,825.0,51
